date,avg_sentiment_score,vix_open,vix_high,vix_low,vix_close,nvda_open,nvda_high,nvda_low,nvda_close,nvda_volume
2018-09-03,0.0,,,,,,,,,
2018-09-04,0.0967741935483871,13.130000114440918,14.350000381469728,13.119999885559082,13.15999984741211,6.93994,7.06636,6.91168,7.02861,395294587.0
2018-09-05,0.0,13.6899995803833,14.300000190734863,13.229999542236328,13.90999984741211,7.01083,7.04658,6.81702,6.8974,396743396.0
2018-09-06,0.2941176470588235,14.210000038146973,15.40999984741211,13.720000267028809,14.649999618530272,6.88092,6.88342,6.72357,6.75661,325740332.0
2018-09-07,0.1818181818181818,14.720000267028809,15.630000114440918,14.3100004196167,14.880000114440918,6.66395,6.86096,6.61952,6.73535,298113741.0
2018-09-08,-0.5,,,,,,,,,
2018-09-09,-0.5,,,,,,,,,
2018-09-10,0.4444444444444444,15.09000015258789,15.199999809265137,13.93000030517578,14.15999984741211,6.7579,6.83621,6.71388,6.80685,222146539.0
2018-09-11,-0.0476190476190476,13.960000038146973,14.920000076293944,13.210000038146973,13.220000267028809,6.7601,6.84799,6.73923,6.7586,245330529.0
2018-09-12,0.25,13.06999969482422,13.859999656677246,12.90999984741211,13.140000343322754,6.71858,6.73833,6.48863,6.64427,422913546.0
2018-09-13,0.3043478260869565,12.90999984741211,12.90999984741211,12.300000190734863,12.369999885559082,6.7104,6.81353,6.69292,6.72237,308322825.0
2018-09-14,0.3513513513513513,12.130000114440918,13.149999618530272,11.93000030517578,12.06999969482422,6.81323,6.91407,6.77608,6.84879,390465139.0
2018-09-15,0.0,,,,,,,,,
2018-09-16,0.5,,,,,,,,,
2018-09-17,0.2,12.720000267028809,13.75,12.31999969482422,13.68000030517578,6.82352,6.87146,6.76729,6.78686,207402526.0
2018-09-18,0.0666666666666666,13.479999542236328,13.479999542236328,12.5600004196167,12.789999961853027,6.79086,6.89292,6.7076,6.71438,302253350.0
2018-09-19,-0.0714285714285714,12.609999656677246,12.770000457763672,11.65999984741211,11.75,6.69562,6.75611,6.64547,6.73833,226909867.0
2018-09-20,0.0555555555555555,11.81999969482422,11.960000038146973,11.3100004196167,11.800000190734863,6.61602,6.65826,6.54282,6.59677,434510839.0
2018-09-21,0.1904761904761904,11.760000228881836,12.029999732971191,11.100000381469728,11.68000030517578,6.60874,6.65426,6.49332,6.52665,439095742.0
2018-09-22,0.0,,,,,,,,,
2018-09-23,0.6666666666666666,,,,,,,,,
2018-09-24,0.0833333333333333,12.460000038146973,12.920000076293944,12.18000030517578,12.199999809265137,6.49562,6.58578,6.40843,6.58238,296594306.0
2018-09-25,0.1333333333333333,12.279999732971191,12.600000381469728,11.800000190734863,12.420000076293944,6.64847,6.67444,6.5631,6.64947,282947739.0
2018-09-26,-0.1428571428571428,12.210000038146973,13.130000114440918,11.550000190734863,12.890000343322754,6.65446,6.69492,6.59677,6.61273,270997380.0
2018-09-27,0.1428571428571428,12.770000457763672,13.0,11.9399995803833,12.40999984741211,6.64767,6.66895,6.59307,6.6245,216384802.0
2018-09-28,0.3108108108108108,12.59000015258789,13.220000267028809,12.09000015258789,12.119999885559082,6.75691,6.98387,6.72887,6.96172,715868179.0
2018-09-29,0.6,,,,,,,,,
2018-09-30,0.1666666666666666,,,,,,,,,
2018-10-01,0.3260869565217391,11.989999771118164,12.399999618530272,11.56999969482422,12.0,7.04009,7.2356,7.00116,7.1685,627732943.0
2018-10-02,-0.04,12.470000267028809,12.6899995803833,11.609999656677246,12.050000190734863,7.14114,7.25306,7.07535,7.09721,387467542.0
2018-10-03,0.2608695652173913,11.65999984741211,12.140000343322754,11.34000015258789,11.609999656677246,7.1675,7.1751,6.99946,7.1034,323475006.0
2018-10-04,0.0,12.84000015258789,15.84000015258789,12.420000076293944,14.220000267028809,7.06756,7.09142,6.84249,6.91867,394788512.0
2018-10-05,0.0,14.289999961853027,17.360000610351562,11.720000267028809,14.81999969482422,6.8941,6.95622,6.628,6.68542,430526482.0
2018-10-06,0.5,,,,,,,,,
2018-10-07,0.0,,,,,,,,,
2018-10-08,0.2105263157894736,16.049999237060547,18.3799991607666,15.6899995803833,15.6899995803833,6.60237,6.71788,6.44289,6.58408,412338186.0
2018-10-09,0.0769230769230769,16.1200008392334,17.489999771118164,15.270000457763672,15.949999809265137,6.5638,6.65826,6.51047,6.57859,275994757.0
2018-10-10,-0.0294117647058823,16.030000686645508,22.959999084472656,15.829999923706056,22.959999084472656,6.47204,6.51816,6.08471,6.08691,691186617.0
2018-10-11,0.1290322580645161,23.06999969482422,28.84000015258789,20.649999618530273,24.979999542236328,5.99966,6.13355,5.80352,5.82512,732055092.0
2018-10-12,0.1111111111111111,21.6299991607666,26.799999237060547,20.8799991607666,21.309999465942383,6.08252,6.18217,5.93703,6.10819,613785358.0
2018-10-13,0.3333333333333333,,,,,,,,,
2018-10-14,1.0,,,,,,,,,
2018-10-15,0.36,21.969999313354492,22.88999938964844,19.469999313354492,21.299999237060547,6.0947,6.0947,5.83032,5.83132,453864251.0
2018-10-16,0.1428571428571428,20.280000686645508,20.559999465942383,17.549999237060547,17.6200008392334,5.94402,6.1017,5.8951,6.0905,412440328.0
2018-10-17,0.3529411764705882,17.059999465942383,19.549999237060547,17.059999465942383,17.399999618530273,6.1525,6.19057,5.97268,6.02183,332675467.0
2018-10-18,0.25,18.020000457763672,21.56999969482422,17.510000228881836,20.059999465942383,6.0912,6.12976,5.87404,5.93403,528802400.0
2018-10-19,0.0434782608695652,19.239999771118164,21.079999923706055,18.38999938964844,19.88999938964844,5.98937,6.00904,5.6408,5.67702,619207688.0
2018-10-20,-0.0625,,,,,,,,,
2018-10-21,0.0,,,,,,,,,
2018-10-22,0.1,19.3799991607666,20.88999938964844,18.81999969482422,19.63999938964844,5.72967,5.82982,5.62512,5.72827,372208492.0
2018-10-23,-0.1,22.18000030517578,24.65999984741211,20.18000030517578,20.709999084472656,5.46073,5.554,5.36909,5.47642,632152580.0
2018-10-24,0.0612244897959183,21.600000381469727,26.3799991607666,20.399999618530273,25.229999542236328,5.43788,5.48472,4.92605,4.93973,892354962.0
2018-10-25,0.0666666666666666,24.780000686645508,24.780000686645508,22.059999465942383,24.219999313354492,4.84238,5.19644,4.79802,5.14953,960403794.0
2018-10-26,0.1111111111111111,24.510000228881836,27.520000457763672,23.329999923706055,24.15999984741211,4.91248,5.07502,4.78438,4.91208,670849699.0
2018-10-27,-0.1428571428571428,,,,,,,,,
2018-10-28,-0.5,,,,,,,,,
2018-10-29,0.0588235294117647,24.479999542236328,27.86000061035156,22.010000228881836,24.700000762939453,5.05386,5.05736,4.3607,4.59863,764932759.0
2018-10-30,0.2345679012345679,23.940000534057617,25.549999237060547,23.11000061035156,23.350000381469727,4.62179,5.03907,4.59863,5.0291,814554428.0
2018-10-31,0.0769230769230769,22.719999313354492,22.799999237060547,20.38999938964844,21.229999542236328,5.19385,5.26674,5.05436,5.22309,752575573.0
2018-11-01,0.1578947368421052,20.959999084472656,21.209999084472656,19.030000686645508,19.34000015258789,5.25957,5.41312,5.13325,5.40364,571696544.0
2018-11-02,0.08,18.520000457763672,21.61000061035156,18.049999237060547,19.510000228881836,5.39437,5.4997,5.20762,5.32485,457092222.0
2018-11-03,0.3333333333333333,,,,,,,,,
2018-11-04,0.3333333333333333,,,,,,,,,
2018-11-05,0.6666666666666666,20.579999923706055,20.8700008392334,19.63999938964844,19.959999084472656,5.31157,5.33482,5.0858,5.24638,382790913.0
2018-11-06,-0.0714285714285714,19.84000015258789,20.600000381469727,19.690000534057617,19.90999984741211,5.23838,5.32315,5.19185,5.22878,301738142.0
2018-11-07,0.1666666666666666,18.030000686645508,18.049999237060547,16.329999923706055,16.360000610351562,5.29569,5.38637,5.23158,5.29668,488225689.0
2018-11-08,0.15625,16.18000030517578,17.200000762939453,16.09000015258789,16.719999313354492,5.23708,5.23778,5.04987,5.10357,516017757.0
2018-11-09,0.2272727272727272,16.8700008392334,18.40999984741211,16.84000015258789,17.360000610351562,5.01412,5.18585,4.98036,5.09558,417011831.0
2018-11-10,-0.1666666666666666,,,,,,,,,
2018-11-11,-0.5,,,,,,,,,
2018-11-12,0.0,17.260000228881836,20.709999084472656,17.25,20.450000762939453,5.00384,5.02591,4.67373,4.69549,622747654.0
2018-11-13,0.0576923076923076,19.450000762939453,21.25,19.11000061035156,20.020000457763672,4.79334,5.05935,4.78707,4.93743,650592510.0
2018-11-14,0.0,20.520000457763672,22.36000061035156,19.299999237060547,21.25,5.11127,5.12557,4.77709,4.88531,531382645.0
2018-11-15,-0.0146520146520146,20.40999984741211,22.969999313354492,19.940000534057617,19.979999542236328,4.87931,5.0863,4.84317,5.01392,848378165.0
2018-11-16,-0.0091185410334346,20.040000915527344,21.36000061035156,18.100000381469727,18.13999938964844,4.04595,4.22779,4.00343,4.07363,1981431554.0
2018-11-17,0.064516129032258,,,,,,,,,
2018-11-18,0.1111111111111111,,,,,,,,,
2018-11-19,-0.0119760479041916,18.780000686645508,20.989999771118164,18.520000457763672,20.100000381469727,4.00802,4.00871,3.58323,3.58503,1713308778.0
2018-11-20,0.0419161676646706,20.760000228881836,23.809999465942383,20.3700008392334,22.479999542236328,3.32116,3.82148,3.30247,3.6934,1707469035.0
2018-11-21,0.2659574468085106,21.65999984741211,22.309999465942383,20.11000061035156,20.799999237060547,3.83048,3.84726,3.5578,3.58523,1034849268.0
2018-11-22,0.4090909090909091,,,,,,,,,
2018-11-23,0.1052631578947368,21.229999542236328,22.649999618530273,20.649999618530273,21.520000457763672,3.55031,3.70597,3.53812,3.59242,415726716.0
2018-11-24,0.125,,,,,,,,,
2018-11-25,0.0,,,,,,,,,
2018-11-26,0.2608695652173913,20.780000686645508,20.799999237060547,18.670000076293945,18.899999618530273,3.71356,3.80214,3.63097,3.79186,822265650.0
2018-11-27,0.3958333333333333,19.40999984741211,19.93000030517578,18.700000762939453,19.020000457763672,3.76568,3.8896,3.72992,3.80862,744793275.0
2018-11-28,0.2264150943396226,18.8700008392334,19.3799991607666,18.18000030517578,18.489999771118164,3.92613,3.97077,3.79366,3.96547,811864900.0
2018-11-29,0.2222222222222222,18.649999618530273,20.479999542236328,18.59000015258789,18.790000915527344,3.96777,4.00472,3.87222,3.90219,553629589.0
2018-11-30,0.1935483870967742,19.18000030517578,19.90999984741211,18.030000686645508,18.06999969482422,3.91188,4.06334,3.86162,4.05264,735484182.0
2018-12-01,0.125,,,,,,,,,
2018-12-02,0.3636363636363636,,,,,,,,,
2018-12-03,0.3333333333333333,16.040000915527344,17.280000686645508,15.9399995803833,16.440000534057617,4.28011,4.33202,4.14971,4.2168,898032253.0
2018-12-04,0.0434782608695652,16.84000015258789,21.940000534057617,16.260000228881836,20.739999771118164,4.17207,4.17707,3.88092,3.8959,818700888.0
2018-12-05,-0.0909090909090909,,,,,,,,,
2018-12-06,0.1470588235294117,23.530000686645508,25.940000534057617,20.940000534057617,21.190000534057617,3.75549,3.93033,3.7399,3.92534,697927012.0
2018-12-07,-0.0357142857142857,22.420000076293945,24.709999084472656,19.899999618530273,23.229999542236328,3.92953,3.93983,3.61122,3.66065,687209149.0
2018-12-08,0.75,,,,,,,,,
2018-12-09,0.0,,,,,,,,,
2018-12-10,0.064516129032258,23.950000762939453,25.940000534057617,22.5,22.63999938964844,3.61569,3.79086,3.61202,3.76588,634580929.0
2018-12-11,0.1219512195121951,22.959999084472656,23.600000381469727,21.38999938964844,21.760000228881836,3.85762,3.86592,3.59572,3.67504,677365189.0
2018-12-12,0.0434782608695652,21.90999984741211,21.90999984741211,20.5,21.459999084472656,3.68073,3.78886,3.59143,3.6927,659443601.0
2018-12-13,0.1818181818181818,21.0,21.56999969482422,20.34000015258789,20.649999618530273,3.7395,3.80363,3.65635,3.6924,475209782.0
2018-12-14,0.1052631578947368,21.56999969482422,22.469999313354492,20.950000762939453,21.6299991607666,3.65066,3.73451,3.60822,3.63197,475649537.0
2018-12-15,0.25,,,,,,,,,
2018-12-16,0.0,,,,,,,,,
2018-12-17,0.1176470588235294,22.36000061035156,25.8799991607666,21.969999313354492,24.520000457763672,3.60172,3.67404,3.50287,3.56049,668245728.0
2018-12-18,0.1333333333333333,24.68000030517578,26.13999938964844,23.63999938964844,25.579999923706055,3.60442,3.72822,3.57726,3.64417,568949330.0
2018-12-19,0.1666666666666666,25.149999618530273,26.63999938964844,22.5,25.579999923706055,3.61022,3.66394,3.38334,3.43498,751413751.0
2018-12-20,0.0303030303030303,26.09000015258789,30.299999237060547,24.68000030517578,28.3799991607666,3.42649,3.51685,3.29019,3.35038,755669984.0
2018-12-21,0.1515151515151515,28.239999771118164,31.350000381469727,25.709999084472656,30.11000061035156,3.37677,3.40973,3.18555,3.21302,870749374.0
2018-12-22,0.125,,,,,,,,,
2018-12-23,0.5,,,,,,,,,
2018-12-24,0.1153846153846153,29.290000915527344,36.099998474121094,29.15999984741211,36.06999969482422,3.13692,3.22319,3.08752,3.15127,467602655.0
2018-12-25,-0.25,,,,,,,,,
2018-12-26,0.2631578947368421,35.5,36.20000076293945,29.59000015258789,30.40999984741211,3.19754,3.30148,3.08652,3.30049,700739433.0
2018-12-27,0.1860465116279069,31.200000762939453,33.79999923706055,29.65999984741211,29.959999084472656,3.24834,3.2825,3.10447,3.25234,642212101.0
2018-12-28,0.1739130434782608,29.969999313354492,31.049999237060547,27.43000030517578,28.34000015258789,3.27291,3.40703,3.23138,3.31416,633592285.0
2018-12-29,0.2,,,,,,,,,
2018-12-30,0.0,,,,,,,,,
2018-12-31,0.238095238095238,27.59000015258789,27.63999938964844,25.329999923706055,25.420000076293945,3.35777,3.39033,3.2795,3.31047,468914200.0
2019-01-01,0.5,,,,,,,,,
2019-01-02,0.3333333333333333,27.540000915527344,28.530000686645508,23.049999237060547,23.219999313354492,3.23966,3.43428,3.22489,3.37806,512881613.0
2019-01-03,0.1071428571428571,25.68000030517578,26.600000381469727,24.049999237060547,25.450000762939453,3.31766,3.35178,3.16627,3.17387,711276216.0
2019-01-04,0.1,24.36000061035156,24.479999542236328,21.190000534057617,21.3799991607666,3.24704,3.41551,3.2162,3.37737,590370994.0
2019-01-05,-0.2,,,,,,,,,
2019-01-06,0.5,,,,,,,,,
2019-01-07,0.7333333333333333,22.059999465942383,22.709999084472656,20.90999984741211,21.399999618530273,3.43468,3.59302,3.38334,3.5561,714913286.0
2019-01-08,0.0476190476190476,20.959999084472656,22.030000686645508,20.09000015258789,20.469999313354492,3.63797,3.64017,3.39473,3.46793,792394875.0
2019-01-09,-0.05,20.440000534057617,22.799999237060547,19.479999542236328,19.979999542236328,3.51935,3.58323,3.46863,3.53632,622267388.0
2019-01-10,-0.074074074074074,20.979999542236328,21.31999969482422,19.290000915527344,19.5,3.51685,3.61022,3.45625,3.60142,527401091.0
2019-01-11,0.238095238095238,19.68000030517578,20.15999984741211,18.1200008392334,18.190000534057617,3.57925,3.71375,3.55131,3.69091,881860443.0
2019-01-12,0.1428571428571428,,,,,,,,,
2019-01-13,0.5,,,,,,,,,
2019-01-14,0.1666666666666666,19.84000015258789,20.270000457763672,18.700000762939453,19.06999969482422,3.63867,3.75589,3.61499,3.73091,736094532.0
2019-01-15,0.2,18.530000686645508,19.200000762939453,17.979999542236328,18.600000381469727,3.76348,3.80284,3.69839,3.71674,622016494.0
2019-01-16,0.1904761904761904,18.079999923706055,19.040000915527344,17.760000228881836,19.040000915527344,3.7439,3.77687,3.68541,3.6911,473918037.0
2019-01-17,0.3157894736842105,19.510000228881836,19.719999313354492,17.850000381469727,18.059999465942383,3.65815,3.80244,3.63097,3.76248,497439921.0
2019-01-18,0.5,17.799999237060547,18.18000030517578,17.170000076293945,17.799999237060547,3.81201,3.91755,3.76068,3.8916,656621866.0
2019-01-19,0.0,,,,,,,,,
2019-01-20,0.0,,,,,,,,,
2019-01-21,0.3333333333333333,,,,,,,,,
2019-01-22,0.391304347826087,18.530000686645508,21.149999618530273,18.200000762939453,20.799999237060547,3.86142,3.87322,3.65915,3.68941,666918811.0
2019-01-23,0.2142857142857142,20.850000381469727,22.020000457763672,19.469999313354492,19.520000457763672,3.7447,3.83328,3.67104,3.70227,595817340.0
2019-01-24,0.087719298245614,19.690000534057617,20.25,18.6299991607666,18.88999938964844,3.78686,3.93183,3.78217,3.91417,714723062.0
2019-01-25,0.2112676056338028,18.43000030517578,18.459999084472656,17.309999465942383,17.420000076293945,3.85462,3.98925,3.75189,3.97147,1164595355.0
2019-01-26,0.125,,,,,,,,,
2019-01-27,0.4285714285714285,,,,,,,,,
2019-01-28,0.0516129032258064,18.559999465942383,20.420000076293945,18.420000076293945,18.8700008392334,3.38633,3.51287,3.24854,3.4225,2531905241.0
2019-01-29,0.0892857142857142,19.450000762939453,19.93000030517578,18.420000076293945,19.1299991607666,3.37637,3.4247,3.24884,3.26303,1163296870.0
2019-01-30,0.1521739130434782,19.149999618530273,19.309999465942383,17.540000915527344,17.65999984741211,3.3396,3.4215,3.25954,3.40703,982134418.0
2019-01-31,0.024390243902439,17.389999389648438,17.719999313354492,16.540000915527344,16.56999969482422,3.40373,3.60042,3.38204,3.56479,849692353.0
2019-02-01,0.1304347826086956,16.6299991607666,16.829999923706055,16.079999923706055,16.139999389648438,3.58343,3.64037,3.53632,3.58923,630118569.0
2019-02-02,-0.2857142857142857,,,,,,,,,
2019-02-03,1.0,,,,,,,,,
2019-02-04,0.0,16.719999313354492,16.729999542236328,15.600000381469728,15.729999542236328,3.60502,3.7367,3.58303,3.69969,532889691.0
2019-02-05,0.1052631578947368,15.789999961853027,15.9399995803833,15.039999961853027,15.56999969482422,3.71156,3.75519,3.67783,3.71873,546826230.0
2019-02-06,0.1764705882352941,15.4399995803833,15.869999885559082,15.09000015258789,15.380000114440918,3.75169,3.85862,3.7465,3.79446,708165650.0
2019-02-07,0.1363636363636363,15.65999984741211,17.889999389648438,15.510000228881836,16.3700008392334,3.7479,3.74989,3.61301,3.65595,642289587.0
2019-02-08,0.1,16.809999465942383,17.6299991607666,15.619999885559082,15.720000267028809,3.58873,3.68511,3.57426,3.67454,465350940.0
2019-02-09,-0.3333333333333333,,,,,,,,,
2019-02-10,-0.2,,,,,,,,,
2019-02-11,-0.0909090909090909,16.170000076293945,16.5,15.34000015258789,15.970000267028809,3.63037,3.68471,3.58343,3.63197,499198492.0
2019-02-12,0.0238095238095238,15.229999542236328,15.649999618530272,14.949999809265137,15.43000030517578,3.67024,3.76448,3.65595,3.74889,595856338.0
2019-02-13,0.0689655172413793,15.460000038146973,15.90999984741211,15.0,15.649999618530272,3.77847,3.86442,3.76468,3.79146,610284010.0
2019-02-14,0.1081081081081081,15.609999656677246,17.270000457763672,15.300000190734863,16.219999313354492,3.79046,3.86022,3.7472,3.83198,833975341.0
2019-02-15,0.1241830065359477,16.81999969482422,16.81999969482422,14.789999961853027,14.90999984741211,4.04066,4.06364,3.87922,3.90159,1529056282.0
2019-02-16,0.4285714285714285,,,,,,,,,
2019-02-17,0.6666666666666666,,,,,,,,,
2019-02-18,0.0,,,,,,,,,
2019-02-19,0.0,15.649999618530272,16.15999984741211,14.640000343322754,14.880000114440918,3.8912,3.96507,3.87222,3.88441,556370654.0
2019-02-20,0.2272727272727272,14.920000076293944,15.1899995803833,13.989999771118164,14.020000457763672,3.91357,3.99873,3.90239,3.93183,545379053.0
2019-02-21,0.1176470588235294,14.0,15.170000076293944,13.850000381469728,14.460000038146973,3.94451,3.96907,3.84825,3.86292,452186181.0
2019-02-22,0.1875,14.460000038146973,14.470000267028809,13.510000228881836,13.510000228881836,3.91457,3.96647,3.90089,3.9478,405000982.0
2019-02-23,0.2,,,,,,,,,
2019-02-24,0.0,,,,,,,,,
2019-02-25,0.1470588235294117,13.90999984741211,14.899999618530272,13.4399995803833,14.850000381469728,4.03099,4.09858,3.92653,3.93533,661342140.0
2019-02-26,-0.3888888888888889,15.15999984741211,15.279999732971191,14.520000457763672,15.170000076293944,3.93053,3.98625,3.86242,3.8956,492426189.0
2019-02-27,-0.0833333333333333,15.529999732971191,16.170000076293945,14.699999809265137,14.699999809265137,3.88142,3.90789,3.79715,3.85393,504314276.0
2019-02-28,-0.3333333333333333,15.170000076293944,15.239999771118164,14.390000343322754,14.779999732971191,3.84765,3.87022,3.80713,3.82928,327241929.0
2019-03-01,0.1176470588235294,14.56999969482422,14.84000015258789,13.40999984741211,13.56999969482422,3.87942,3.92583,3.82069,3.88361,359714603.0
2019-03-02,0.3333333333333333,,,,,,,,,
2019-03-03,,,,,,,,,,
2019-03-04,0.375,13.770000457763672,16.979999542236328,13.380000114440918,14.630000114440918,3.92215,3.9451,3.83528,3.8919,412891140.0
2019-03-05,0.35,14.520000457763672,15.390000343322754,14.260000228881836,14.739999771118164,3.87642,3.92355,3.82168,3.88541,365492874.0
2019-03-06,0.1428571428571428,14.90999984741211,16.110000610351562,14.739999771118164,15.739999771118164,3.87662,3.88491,3.77187,3.77467,406381429.0
2019-03-07,-0.0625,16.329999923706055,17.809999465942383,15.539999961853027,16.59000015258789,3.75089,3.76068,3.65915,3.70527,453290316.0
2019-03-08,0.1176470588235294,17.3799991607666,18.329999923706055,16.020000457763672,16.049999237060547,3.61599,3.75019,3.59442,3.7397,425403878.0
2019-03-09,0.4,,,,,,,,,
2019-03-10,-0.4,,,,,,,,,
2019-03-11,0.1929824561403508,16.280000686645508,16.43000030517578,14.329999923706056,14.329999923706056,3.76318,4.023,3.71594,4.00003,865809452.0
2019-03-12,0.3333333333333333,13.970000267028809,14.699999809265137,13.609999656677246,13.770000457763672,4.028,4.08092,3.95179,4.03418,583675866.0
2019-03-13,0.0,14.0,14.050000190734863,13.25,13.40999984741211,4.07193,4.2153,4.06433,4.18584,774341510.0
2019-03-14,0.0,13.350000381469728,13.84000015258789,13.15999984741211,13.5,4.19504,4.20701,4.10208,4.10987,523060443.0
2019-03-15,0.0666666666666666,13.210000038146973,13.279999732971191,12.5,12.880000114440918,4.15289,4.25786,4.14942,4.2156,666139840.0
2019-03-16,0.25,,,,,,,,,
2019-03-17,0.6666666666666666,,,,,,,,,
2019-03-18,0.0,13.130000114440918,13.800000190734863,13.0,13.100000381469728,4.24667,4.30078,4.16687,4.19404,490439178.0
2019-03-19,0.2121212121212121,12.890000343322754,13.770000457763672,12.369999885559082,13.5600004196167,4.28859,4.40632,4.27163,4.3623,861022298.0
2019-03-20,0.088235294117647,13.539999961853027,14.300000190734863,13.050000190734863,13.90999984741211,4.39124,4.44445,4.29459,4.32952,724237391.0
2019-03-21,0.25,14.109999656677246,14.5600004196167,13.260000228881836,13.630000114440918,4.35272,4.59263,4.34772,4.56648,830143520.0
2019-03-22,0.2142857142857142,13.770000457763672,17.520000457763672,13.619999885559082,16.479999542236328,4.54024,4.58765,4.39264,4.40632,752933887.0
2019-03-23,0.6666666666666666,,,,,,,,,
2019-03-24,0.3333333333333333,,,,,,,,,
2019-03-25,0.2307692307692307,17.760000228881836,17.850000381469727,16.260000228881836,16.329999923706055,4.366,4.43008,4.24747,4.31407,528928478.0
2019-03-26,0.3181818181818182,16.219999313354492,16.299999237060547,14.670000076293944,14.68000030517578,4.45574,4.51205,4.33452,4.39094,708485176.0
2019-03-27,0.2857142857142857,14.520000457763672,16.709999084472656,14.510000228881836,15.149999618530272,4.41632,4.46304,4.31207,4.38167,477728446.0
2019-03-28,0.0,15.380000114440918,15.619999885559082,14.40999984741211,14.43000030517578,4.40752,4.46603,4.34732,4.40012,483662429.0
2019-03-29,0.1764705882352941,14.1899995803833,14.43000030517578,13.640000343322754,13.710000038146973,4.46703,4.48202,4.41652,4.45774,460128186.0
2019-03-30,0.3333333333333333,,,,,,,,,
2019-03-31,,,,,,,,,,
2019-04-01,0.1111111111111111,13.899999618530272,14.010000228881836,13.31999969482422,13.399999618530272,4.54983,4.55551,4.47802,4.52524,487248112.0
2019-04-02,0.3333333333333333,13.619999885559082,13.68000030517578,13.130000114440918,13.359999656677246,4.54953,4.58736,4.50627,4.54324,444039890.0
2019-04-03,0.03125,13.0600004196167,14.270000457763672,12.850000381469728,13.739999771118164,4.59263,4.74112,4.58765,4.68192,794360213.0
2019-04-04,-0.2,13.84000015258789,14.029999732971191,13.399999618530272,13.579999923706056,4.66675,4.71547,4.61081,4.67323,460613129.0
2019-04-05,0.7,13.460000038146973,13.470000267028809,12.170000076293944,12.81999969482422,4.71617,4.75739,4.67992,4.73982,485154853.0
2019-04-06,1.0,,,,,,,,,
2019-04-07,1.0,,,,,,,,,
2019-04-08,0.25,13.550000190734863,13.770000457763672,13.100000381469728,13.18000030517578,4.70917,4.78607,4.68521,4.76079,427195558.0
2019-04-09,0.0,13.460000038146973,14.390000343322754,13.3100004196167,14.279999732971191,4.72714,4.73842,4.65576,4.69789,443086119.0
2019-04-10,0.4444444444444444,14.09000015258789,14.289999961853027,13.270000457763672,13.300000190734863,4.69719,4.79434,4.69269,4.76859,447919522.0
2019-04-11,0.375,13.369999885559082,13.579999923706056,12.90999984741211,13.020000457763672,4.77109,4.80252,4.70488,4.7546,377252188.0
2019-04-12,0.2,12.960000038146973,12.960000038146973,11.949999809265137,12.010000228881836,4.79334,4.79732,4.70767,4.71647,475044386.0
2019-04-13,0.0,,,,,,,,,
2019-04-14,0.4,,,,,,,,,
2019-04-15,-0.1875,12.460000038146973,13.140000343322754,12.239999771118164,12.31999969482422,4.70867,4.71367,4.54584,4.58506,443207941.0
2019-04-16,0.3636363636363636,12.260000228881836,12.470000267028809,11.850000381469728,12.18000030517578,4.62458,4.69069,4.59163,4.67193,397758408.0
2019-04-17,0.5454545454545454,12.119999885559082,13.020000457763672,11.029999732971191,12.600000381469728,4.70667,4.72764,4.62728,4.64927,353486461.0
2019-04-18,0.4,12.800000190734863,13.119999885559082,12.020000457763672,12.09000015258789,4.65576,4.6897,4.59703,4.62498,383684094.0
2019-04-19,0.25,,,,,,,,,
2019-04-20,,,,,,,,,,
2019-04-21,,,,,,,,,,
2019-04-22,0.3571428571428571,13.210000038146973,13.359999656677246,12.380000114440918,12.420000076293944,4.60133,4.69389,4.56998,4.67852,281916342.0
2019-04-23,0.5,12.65999984741211,12.6899995803833,12.079999923706056,12.279999732971191,4.69149,4.76439,4.68172,4.73284,349309566.0
2019-04-24,0.2105263157894736,12.529999732971191,13.229999542236328,12.260000228881836,13.140000343322754,4.74342,4.78637,4.68252,4.74542,320456407.0
2019-04-25,0.0285714285714285,13.289999961853027,14.300000190734863,12.8100004196167,13.25,4.70488,4.72744,4.56049,4.64027,502830545.0
2019-04-26,0.1632653061224489,13.4399995803833,13.619999885559082,12.489999771118164,12.729999542236328,4.48612,4.49061,4.30208,4.4211,875138175.0
2019-04-27,0.3333333333333333,,,,,,,,,
2019-04-28,0.5,,,,,,,,,
2019-04-29,0.2666666666666666,13.039999961853027,13.270000457763672,12.649999618530272,13.109999656677246,4.42908,4.47972,4.357,4.45205,394692629.0
2019-04-30,0.0,13.109999656677246,14.050000190734863,12.880000114440918,13.119999885559082,4.41951,4.51905,4.40032,4.49329,365489709.0
2019-05-01,0.0,12.859999656677246,14.829999923706056,12.739999771118164,14.800000190734863,4.54604,4.58785,4.48002,4.48022,356788151.0
2019-05-02,0.3,14.350000381469728,15.920000076293944,13.800000190734863,14.420000076293944,4.48991,4.58934,4.44645,4.54804,397478201.0
2019-05-03,0.2666666666666666,14.109999656677246,14.149999618530272,12.800000190734863,12.869999885559082,4.55621,4.56618,4.48172,4.54354,339206860.0
2019-05-04,-1.0,,,,,,,,,
2019-05-05,0.2222222222222222,,,,,,,,,
2019-05-06,0.0833333333333333,12.890000343322754,18.799999237060547,12.890000343322754,15.4399995803833,4.357,4.47702,4.31956,4.46473,425165112.0
2019-05-07,-0.2222222222222222,15.899999618530272,21.84000015258789,15.800000190734863,19.31999969482422,4.41632,4.41632,4.24887,4.29739,559147052.0
